school;sex;age;address;famsize;Pstatus;Medu;Fedu;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3;Mjob_health;Mjob_other;Mjob_services;Mjob_teacher;Fjob_health;Fjob_other;Fjob_services;Fjob_teacher;reason_home;reason_other;reason_reputation;guardian_mother;guardian_other
0;1;0.429;0;1;1;0.750;0.750;0.000;0.333;0.333;0;1;0;0;1;1;1;1;0.750;0.500;0.500;0.000;0.500;1.000;0.107;3;5;5;0;1;0;0;0;0;1;0;0;0;0;1;0
0;1;0.143;1;0;1;0.000;0.500;0.000;0.000;0.000;0;0;1;0;0;1;1;0;0.750;0.500;0.250;0.250;0.750;1.000;0.000;13;15;15;0;1;0;0;0;1;0;0;0;1;0;1;0
0;1;0.429;1;0;1;0.750;0.500;0.333;0.000;0.333;0;0;0;0;1;0;1;0;0.750;0.750;1.000;0.250;0.750;1.000;0.000;6;8;8;0;0;1;0;0;1;0;0;0;0;0;1;0
0;1;0.143;1;0;1;0.750;0.750;0.667;0.333;0.000;1;1;0;0;0;1;1;0;1.000;0.500;0.500;0.000;0.500;0.250;0.080;7;10;10;0;0;0;0;0;1;0;0;0;0;1;0;1
0;1;0.429;1;0;1;0.500;0.250;0.000;0.000;0.333;0;0;0;0;0;0;1;0;0.500;0.250;1.000;0.250;1.000;1.000;0.053;6;9;8;0;0;1;0;0;0;1;0;0;1;0;1;0
0;1;0.143;0;0;1;0.500;0.250;0.333;0.000;0.000;0;0;0;1;0;1;0;0;0.500;0.500;0.250;0.000;0.500;0.500;0.000;8;9;8;0;1;0;0;0;1;0;0;0;0;0;1;0
0;1;0.286;0;0;1;0.500;0.250;0.000;0.000;0.000;0;0;0;0;0;1;1;0;0.750;0.750;0.250;0.250;0.750;1.000;0.000;8;12;12;0;1;0;0;0;1;0;0;0;0;0;1;0
0;1;0.286;1;1;1;0.250;0.250;0.333;0.000;0.333;0;1;0;1;1;1;1;0;0.750;0.750;0.750;0.000;0.250;1.000;0.027;7;9;8;1;0;0;0;0;1;0;0;0;0;0;1;0
0;0;0.286;1;1;1;1.000;0.500;0.000;1.000;0.000;0;1;1;1;1;1;1;0;0.750;0.250;0.500;0.000;0.000;0.750;0.080;14;12;13;0;0;0;1;0;0;1;0;0;0;1;1;0
0;1;0.571;1;1;0;1.000;0.750;0.000;0.333;0.000;0;1;0;0;1;1;1;0;0.750;0.500;0.000;0.000;0.000;0.000;0.160;11;11;11;0;0;1;0;0;0;0;0;0;0;1;1;0
0;1;0.429;1;0;1;0.500;0.250;0.000;0.333;0.000;0;0;0;1;1;1;1;0;1.000;0.250;0.750;0.000;0.250;0.750;0.107;15;14;14;0;1;0;0;0;1;0;0;1;0;0;1;0
0;0;0.286;1;1;1;0.500;0.500;0.000;1.000;0.000;0;0;1;1;1;1;1;1;0.500;0.750;0.000;0.000;0.000;0.250;0.000;10;9;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;0;0.429;1;0;1;1.000;0.750;0.000;0.333;0.000;0;1;1;0;1;1;1;1;0.500;0.000;0.250;0.000;0.500;0.250;0.280;17;18;18;0;0;1;0;0;1;0;0;1;0;0;0;0
0;1;0.429;1;0;1;1.000;0.750;0.000;0.333;0.000;0;1;1;0;0;1;1;0;0.750;0.500;0.250;0.000;0.000;0.500;0.027;8;8;8;0;0;0;1;0;1;0;0;0;0;0;1;0
0;1;0.429;0;0;1;0.750;0.500;0.000;0.667;0.000;0;0;0;1;0;1;0;0;1.000;0.500;0.250;0.000;0.000;0.500;0.013;13;12;12;0;1;0;0;0;1;0;0;0;0;0;1;0
0;0;0.286;1;0;1;0.750;0.750;0.000;0.667;0.000;0;0;0;1;0;1;0;0;0.500;0.250;0.500;0.000;0.000;0.750;0.053;10;9;9;0;1;0;0;0;1;0;0;1;0;0;1;0
0;0;0.429;1;0;1;0.500;0.500;0.000;0.667;0.000;0;1;1;1;1;1;1;1;0.750;0.500;0.500;0.000;0.000;0.500;0.000;9;10;0;0;0;0;0;0;0;1;0;1;0;0;1;0
0;1;0.429;0;1;0;0.750;1.000;0.333;0.333;0.000;0;1;1;1;1;1;1;0;0.750;0.250;1.000;0.500;0.750;0.000;0.173;17;17;17;0;1;0;0;0;1;0;0;0;0;1;1;0
0;1;0.286;1;0;1;0.750;0.250;0.000;0.333;0.000;0;0;1;1;1;1;1;1;1.000;0.750;0.750;0.500;0.750;1.000;0.027;9;9;10;0;0;1;0;0;1;0;0;0;1;0;1;0
0;0;0.429;0;0;1;1.000;1.000;0.333;0.333;0.000;0;0;1;1;1;1;1;0;0.750;0.500;0.750;0.250;0.250;0.750;0.107;12;10;11;0;0;0;1;0;1;0;0;0;0;1;1;0
0;1;0.429;1;0;1;1.000;0.500;0.000;0.333;0.000;0;1;1;1;1;1;1;1;1.000;0.750;1.000;0.000;0.500;1.000;0.133;10;9;10;1;0;0;0;0;1;0;0;0;0;1;0;0
0;0;0.429;0;0;1;0.500;0.250;0.333;0.333;0.000;0;1;0;0;1;0;1;1;0.750;0.500;1.000;0.000;0.250;0.500;0.000;6;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0
0;0;0.571;1;0;1;0.750;0.750;0.000;0.333;0.667;0;1;1;1;1;1;1;0;0.750;0.500;1.000;0.500;0.500;1.000;0.200;9;9;9;0;1;0;0;0;0;1;0;1;0;0;0;1
0;0;0.429;1;0;1;0.500;0.750;0.000;1.000;0.000;0;1;1;1;1;1;1;1;0.750;1.000;1.000;0.000;0.500;0.250;0.053;15;14;14;0;1;0;0;0;0;1;0;0;0;1;0;0
0;0;0.429;1;1;1;0.250;0.250;0.333;0.333;0.000;0;1;1;0;0;1;0;0;0.750;0.750;0.500;0.000;0.000;0.500;0.027;11;11;11;0;1;0;0;0;1;0;0;1;0;0;1;0
0;1;0.286;0;0;1;0.250;0.500;0.000;0.333;0.000;0;1;1;1;0;1;0;1;0.500;1.000;0.250;0.250;0.250;0.000;0.027;15;14;14;0;0;0;0;0;0;0;0;1;0;0;1;0
0;0;0.286;1;0;1;0.500;1.000;0.333;0.333;0.000;0;1;1;0;1;1;1;1;0.750;0.500;0.500;0.000;0.000;0.000;0.027;10;10;10;0;0;0;0;1;0;0;0;0;0;1;1;0
0;0;0.286;1;1;1;0.500;0.500;0.333;0.333;0.000;1;1;1;0;1;1;1;1;0.750;0.750;0.750;0.250;0.500;1.000;0.080;12;12;12;0;0;1;0;0;1;0;0;0;0;0;1;0
0;0;0.429;0;0;0;0.750;0.500;0.333;0.333;0.000;0;0;0;0;0;0;1;1;0.750;0.000;0.000;0.000;0.000;1.000;1.000;10;9;9;0;1;0;0;0;0;1;0;1;0;0;1;0
0;1;0.429;1;0;1;1.000;1.000;0.333;0.000;0.000;0;0;1;1;1;1;1;0;0.500;0.250;0.750;0.000;0.750;0.500;0.293;9;9;9;0;0;0;1;0;0;1;0;1;0;0;1;0
0;0;0.429;1;0;1;1.000;1.000;0.000;0.333;0.333;1;1;0;1;1;1;1;1;0.250;0.750;0.750;0.000;0.000;0.750;0.200;9;8;8;1;0;0;0;1;0;0;0;0;0;1;0;0
0;1;0.429;1;1;1;1.000;0.750;0.333;0.000;0.000;0;0;1;1;1;1;1;0;0.750;0.250;0.500;0.000;0.250;0.000;0.107;10;11;10;0;0;0;1;0;0;1;0;0;0;0;1;0
0;1;0.286;1;1;0;1.000;0.250;0.333;0.000;0.000;0;0;1;1;1;1;1;1;0.750;1.000;0.750;0.250;0.750;1.000;0.400;8;8;8;0;0;1;0;0;1;0;0;1;0;0;1;0
0;1;0.286;1;1;0;0.750;0.500;0.000;0.000;0.333;0;0;0;0;1;1;1;0;0.750;0.750;0.750;0.500;0.750;0.500;0.253;11;9;10;0;0;0;1;0;0;1;0;1;0;0;1;0
0;0;0.429;0;1;1;0.250;0.250;0.333;1.000;0.000;0;1;1;1;1;1;0;0;1.000;0.250;0.250;0.000;0.000;0.500;0.013;12;12;12;0;0;0;0;0;1;0;0;0;0;1;1;0
0;0;0.429;1;0;1;0.250;0.250;0.333;0.333;0.000;1;0;0;1;1;1;1;0;1.000;0.750;0.750;0.000;0.000;0.750;0.053;8;9;10;0;1;0;0;0;1;0;0;1;0;0;1;0
0;0;0.286;1;0;1;0.500;0.500;0.000;0.333;0.000;0;1;0;0;0;1;1;0;1.000;0.750;1.000;0.000;0.250;1.000;0.053;10;9;11;0;1;0;0;0;1;0;0;0;0;0;1;0
0;1;0.286;1;0;1;0.250;0.250;0.000;0.333;0.000;0;0;1;0;0;1;1;0;0.750;0.500;0.500;0.000;0.250;0.750;0.027;12;10;11;0;1;0;0;0;1;0;0;0;0;1;0;0
0;0;0.429;1;0;1;0.500;0.500;0.000;0.667;0.000;0;1;1;0;1;1;1;0;0.750;0.500;0.500;0.000;0.250;0.250;0.067;18;18;19;0;0;0;0;0;0;0;0;0;1;0;1;0
0;0;0.286;1;0;1;0.250;0.250;0.000;0.667;0.000;0;1;1;0;1;1;1;0;0.750;0.500;0.500;0.000;0.000;0.500;0.080;13;12;12;0;0;1;0;0;0;0;1;0;0;1;1;0
0;1;0.429;1;0;1;0.500;0.250;0.000;0.667;0.000;0;0;1;1;1;1;1;0;0.750;0.250;0.750;0.000;0.500;0.250;0.080;15;14;14;0;0;1;0;0;0;1;0;0;0;1;1;0
0;1;0.429;1;1;0;1.000;1.000;0.000;0.333;0.000;0;1;1;1;1;1;1;0;1.000;0.750;0.500;0.000;0.000;0.250;0.120;15;13;15;0;0;0;1;0;0;0;1;0;0;1;1;0
0;1;0.429;1;0;1;1.000;0.500;0.000;0.333;0.000;0;1;1;1;1;1;1;1;0.750;0.500;0.250;0.000;0.750;1.000;0.147;12;11;11;0;0;0;1;0;1;0;0;1;0;0;1;0
0;0;0.286;1;0;1;1.000;0.750;0.000;0.667;0.000;0;1;1;0;1;1;1;0;0.750;0.250;0.250;0.000;0.250;0.500;0.000;15;15;15;1;0;0;0;0;0;1;0;0;0;1;1;0
0;0;0.429;1;1;1;0.500;0.250;0.000;0.333;0.333;0;0;0;0;1;1;1;1;1.000;0.750;0.500;0.000;0.000;1.000;0.160;12;12;13;0;0;1;0;0;0;0;0;0;0;1;1;0
0;0;0.286;0;1;1;0.750;0.250;0.333;1.000;0.000;0;1;1;0;1;1;0;0;0.500;0.000;0.250;0.000;0.000;0.500;0.080;18;18;18;0;0;1;0;0;1;0;0;0;0;1;1;0
0;1;0.429;0;1;1;0.750;0.500;0.333;0.667;0.000;0;1;1;1;1;1;1;0;1.000;0.750;0.250;0.000;0.000;0.750;0.107;14;13;14;0;0;1;0;0;1;0;0;0;0;1;1;0
0;1;0.286;1;0;1;0.750;0.750;0.000;0.000;0.000;0;1;1;0;1;1;1;0;0.750;0.750;0.500;0.000;0.500;1.000;0.053;14;12;11;1;0;0;0;0;1;0;0;1;0;0;1;0
0;0;0.571;1;0;1;1.000;1.000;0.333;0.333;0.000;0;1;1;1;1;1;1;0;0.250;0.500;0.750;0.250;0.500;0.250;0.000;10;9;0;1;0;0;0;0;1;0;0;0;0;1;0;1
0;0;0.429;1;1;1;1.000;0.750;0.333;0.333;0.000;0;1;1;0;1;1;1;1;0.750;0.750;1.000;0.000;0.250;0.250;0.133;10;8;8;0;1;0;0;0;1;0;0;1;0;0;0;1
0;0;0.429;1;0;1;1.000;0.750;0.000;1.000;0.000;0;1;1;0;1;1;1;0;0.750;0.500;0.500;0.000;0.000;0.500;0.000;14;13;14;0;1;0;0;0;1;0;0;0;0;1;0;0
0;1;0.429;1;1;1;1.000;1.000;0.000;0.000;0.000;0;1;1;0;1;1;1;1;0.000;0.750;0.250;0.250;0.250;0.000;0.067;16;15;16;0;0;0;1;0;0;0;1;1;0;0;1;0
0;0;0.429;1;1;0;1.000;1.000;0.000;0.333;0.000;0;1;0;0;1;1;1;1;0.750;0.250;0.750;0.000;0.000;0.750;0.187;12;10;11;1;0;0;0;0;1;0;0;1;0;0;1;0
0;1;0.286;1;1;1;1.000;1.000;0.333;0.000;0.000;0;0;1;0;1;1;1;0;0.750;0.000;0.000;0.250;0.250;1.000;0.000;11;11;10;0;1;0;0;0;0;0;1;1;0;0;0;0
0;0;0.286;1;0;1;1.000;0.500;0.333;0.667;0.000;0;1;1;0;1;1;1;0;0.750;0.500;0.500;0.000;0.000;0.500;0.000;15;12;14;0;1;0;0;0;1;0;0;0;0;1;1;0
0;0;0.286;1;0;1;0.750;0.500;0.000;1.000;0.000;0;1;1;1;0;1;1;0;1.000;0.250;0.250;0.000;0.250;1.000;0.000;17;17;18;1;0;0;0;1;0;0;0;0;0;1;0;0
0;1;0.571;1;0;1;0.750;0.750;0.000;0.333;0.333;0;1;0;1;1;1;1;1;0.750;0.750;0.750;0.000;0.000;0.500;0.267;15;14;13;0;1;0;0;0;1;0;0;1;0;0;0;1
0;0;0.429;1;0;1;0.500;1.000;0.000;0.333;0.333;0;1;1;1;1;1;1;0;0.750;0.750;0.500;0.000;0.000;0.500;0.107;14;12;12;0;0;1;0;0;0;0;0;0;0;1;0;1
0;1;0.714;1;0;0;0.750;0.500;0.000;0.000;0.000;0;0;0;1;1;1;0;0;1.000;1.000;0.500;0.000;0.000;1.000;0.000;17;18;18;0;0;1;0;0;1;0;0;0;0;0;0;1
0;1;0.571;1;0;1;1.000;1.000;0.333;0.000;0.333;0;1;1;0;1;1;1;1;0.750;0.500;0.750;0.000;0.000;0.750;0.507;8;9;8;0;0;0;1;0;0;1;0;0;0;1;0;1
0;1;0.571;0;0;1;0.750;0.750;0.000;0.333;0.333;0;0;0;1;1;1;0;1;0.750;1.000;0.500;0.000;0.250;1.000;0.000;15;12;12;0;1;0;0;0;0;1;0;0;0;1;0;0
0;0;0.571;1;1;1;0.250;0.250;0.000;0.333;0.333;1;1;0;1;0;1;1;0;0.750;0.750;0.500;0.000;0.500;0.500;0.240;12;10;10;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;0.571;1;1;1;0.250;0.500;0.000;0.333;0.333;0;0;0;1;0;1;0;1;0.750;0.250;0.750;0.250;0.250;0.500;0.000;9;9;0;0;0;1;0;0;0;1;0;1;0;0;0;1
0;0;0.571;1;0;1;0.500;0.250;0.667;0.333;0.000;0;1;0;0;1;0;1;1;0.500;0.750;0.000;0.000;0.000;0.250;0.267;14;12;13;0;0;0;0;0;1;0;0;0;1;0;0;1
0;1;0.571;1;0;1;0.250;0.500;0.000;0.333;0.333;0;0;0;0;0;1;1;0;0.750;1.000;0.250;0.250;0.250;0.750;0.040;13;11;11;0;1;0;0;0;0;1;0;0;0;0;0;1
0;0;0.571;1;1;1;0.750;0.500;0.333;0.333;0.333;0;1;1;0;0;1;1;1;0.750;0.250;0.250;0.000;0.250;0.000;0.293;13;10;11;0;0;1;0;0;1;0;0;0;0;1;0;1
0;0;0.571;1;0;1;0.250;0.250;0.000;0.667;0.667;0;0;0;0;0;1;1;1;0.750;0.000;0.250;0.000;0.000;0.500;0.187;15;13;13;0;0;0;0;1;0;0;0;1;0;0;0;1
0;0;0.571;0;0;1;0.500;0.750;0.000;0.667;0.333;0;0;0;0;1;1;1;1;0.750;0.000;0.250;0.000;0.000;0.500;0.533;13;11;11;0;1;0;0;0;1;0;0;0;0;1;0;1
0;0;0.429;1;0;1;0.500;0.250;0.333;0.333;0.000;0;1;1;1;1;1;1;0;1.000;0.500;0.500;0.000;0.250;0.000;0.000;8;8;0;0;0;1;0;0;1;0;0;0;0;0;1;0
0;0;0.429;1;0;1;1.000;0.750;0.000;0.667;0.000;0;1;1;1;1;1;1;1;0.750;0.500;0.750;0.000;0.000;1.000;0.120;9;10;9;0;1;0;0;0;1;0;0;0;0;0;1;0
0;0;0.286;0;0;1;0.750;1.000;0.000;0.667;0.000;0;1;1;1;0;1;1;0;0.750;0.500;0.750;0.250;1.000;1.000;0.000;11;11;10;0;0;0;0;0;0;1;0;0;0;0;0;0
0;0;0.429;1;0;1;1.000;1.000;0.000;0.333;0.000;0;1;1;0;1;1;1;0;0.750;0.750;0.750;0.500;0.500;1.000;0.027;11;11;11;0;0;0;1;0;1;0;0;0;0;0;1;0
0;0;0.286;1;0;0;1.000;0.750;0.000;0.333;0.000;0;1;1;0;1;1;1;1;1.000;0.250;0.250;0.000;0.250;1.000;0.307;13;13;13;0;0;1;0;0;0;1;0;0;0;0;1;0
0;0;0.286;1;0;1;0.500;0.500;0.000;0.333;0.000;0;1;0;0;1;1;0;1;0.750;0.250;0.250;0.000;0.000;0.500;0.160;11;9;9;0;1;0;0;0;1;0;0;0;0;0;1;0
0;0;0.286;0;1;1;0.500;0.500;0.000;0.667;0.000;0;1;1;1;1;1;1;0;0.500;0.500;0.250;0.250;0.250;0.500;0.040;11;11;11;0;0;1;0;0;0;1;0;0;0;0;1;0
0;0;0.286;1;0;1;0.750;0.250;0.000;0.667;0.000;0;1;0;0;0;1;1;0;0.500;0.750;0.500;0.250;0.500;1.000;0.013;12;14;15;0;0;1;0;0;0;1;0;0;0;0;0;0
0;0;0.286;1;1;1;0.000;0.500;0.333;0.667;0.000;0;0;0;0;1;1;1;0;0.500;0.500;0.500;0.250;0.500;0.250;0.000;16;15;15;0;0;0;0;0;0;0;0;1;0;0;0;0
0;1;0.429;1;0;1;1.000;1.000;0.000;0.667;0.000;0;0;0;1;1;1;1;0;0.750;0.500;0.500;0.250;0.250;0.500;0.040;9;12;11;0;1;0;0;0;1;0;0;0;0;0;1;0
0;1;0.286;1;0;1;0.750;0.750;0.000;0.000;0.000;0;0;0;1;0;1;1;0;0.750;0.500;1.000;0.500;1.000;1.000;0.040;14;15;16;0;1;0;0;0;0;1;0;0;0;1;1;0
0;1;0.286;0;0;1;0.500;0.500;1.000;0.000;0.000;0;1;0;0;1;1;1;0;0.750;0.750;1.000;1.000;1.000;0.750;0.107;11;10;10;0;0;1;0;0;1;0;0;0;0;0;1;0
0;0;0.286;1;0;1;1.000;1.000;0.000;0.667;0.000;0;1;1;1;1;1;1;0;1.000;0.750;0.750;0.000;0.500;0.750;0.093;10;9;9;0;0;0;1;0;0;1;0;0;0;0;1;0
0;0;0.286;1;0;1;1.000;1.000;0.333;0.667;0.000;0;1;1;0;0;1;1;1;0.750;0.500;0.500;0.000;0.250;0.750;0.053;14;14;14;0;0;0;1;0;0;0;1;0;0;0;1;0
0;1;0.429;1;1;1;0.500;0.500;0.000;1.000;0.000;0;1;0;1;1;1;1;0;0.750;1.000;1.000;0.250;0.750;1.000;0.027;9;8;8;0;1;0;0;0;1;0;0;0;0;0;1;0
0;0;0.286;0;0;1;0.500;1.000;0.000;0.667;0.000;0;1;0;0;1;1;1;1;0.750;0.750;0.500;0.000;0.000;1.000;0.093;12;14;14;0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0.429;1;0;1;0.750;0.750;0.000;0.333;0.000;0;0;0;1;1;1;1;0;1.000;0.500;0.750;0.000;0.000;0.750;0.000;7;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0
0;0;0.429;1;1;1;0.500;0.500;0.000;0.333;0.000;0;0;0;1;0;1;1;1;0.750;0.500;0.500;0.000;0.000;0.250;0.000;8;8;0;0;1;0;0;0;1;0;0;1;0;0;0;1
0;0;0.429;0;0;1;0.500;0.500;0.333;1.000;0.000;0;0;0;1;1;1;0;0;0.750;0.750;0.750;0.000;0.000;0.750;0.000;10;9;0;0;0;0;0;0;1;0;0;0;0;0;1;0
0;0;0.286;1;0;1;0.750;1.000;0.000;0.667;0.000;0;0;0;0;1;1;1;0;0.750;0.750;1.000;0.000;0.500;1.000;0.213;16;15;15;0;0;1;0;0;1;0;0;0;0;0;1;0
0;0;0.571;0;0;0;0.750;0.250;0.000;0.667;0.333;0;0;1;0;1;1;0;0;1.000;0.750;0.500;0.000;0.250;1.000;0.160;14;13;13;0;0;1;0;0;0;0;0;1;0;0;0;1
0;0;0.286;1;0;1;0.750;0.500;0.000;0.333;0.000;0;1;1;0;1;1;1;1;0.750;0.500;0.250;0.250;0.500;0.250;0.000;7;8;0;0;1;0;0;0;1;0;0;1;0;0;1;0
0;0;0.429;1;1;1;0.750;0.750;0.000;1.000;0.000;0;1;0;0;1;1;1;0;1.000;0.500;0.500;0.000;0.000;0.000;0.093;16;15;17;0;0;1;0;0;0;1;0;1;0;0;1;0
0;0;0.286;0;0;0;0.750;0.500;0.000;0.333;0.000;0;1;1;0;1;1;1;0;0.750;0.500;0.500;0.250;0.500;0.250;0.053;9;10;10;0;1;0;0;0;1;0;0;1;0;0;1;0
0;0;0.571;1;0;1;0.500;0.250;0.000;0.667;0.333;0;0;1;1;1;1;1;1;0.750;0.500;0.750;0.000;0.500;0.500;0.053;11;12;11;0;0;1;0;0;0;1;0;1;0;0;0;1
0;1;0.429;1;0;1;1.000;1.000;0.000;0.333;0.333;0;1;0;1;1;1;1;0;0.750;0.500;0.500;0.250;0.250;0.250;0.000;10;10;0;0;0;0;1;0;0;1;0;1;0;0;0;0
0;1;0.429;1;1;1;0.750;1.000;0.000;0.333;0.000;0;0;0;1;1;1;1;1;0.750;0.500;0.500;0.000;0.500;1.000;0.147;16;15;15;0;0;1;0;0;1;0;0;1;0;0;1;0
0;0;0.286;1;0;0;0.500;0.500;0.000;0.333;0.333;0;1;0;0;1;1;1;1;0.500;0.500;0.000;0.000;0.250;0.750;0.000;9;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0.429;1;0;1;0.500;0.750;0.000;0.667;0.000;0;1;0;0;1;1;1;0;0.750;0.500;0.500;0.000;0.250;0.500;0.053;11;10;10;0;0;0;0;0;1;0;0;0;0;0;1;0
0;0;0.429;1;0;1;0.750;0.500;0.000;0.667;0.000;0;0;0;0;1;1;1;1;1.000;0.750;0.500;0.250;0.500;0.000;0.093;13;13;14;0;1;0;0;0;0;1;0;0;1;0;1;0
0;1;0.429;0;0;1;1.000;0.750;0.000;0.667;0.000;0;0;0;0;1;1;1;1;1.000;0.500;0.250;0.000;0.250;0.750;0.120;16;15;16;0;0;0;1;0;0;1;0;0;0;0;1;0
0;1;0.429;1;0;1;1.000;0.750;0.000;0.667;0.000;0;1;1;0;1;1;1;1;1.000;0.750;1.000;0.250;0.500;1.000;0.000;10;10;9;0;0;0;1;0;1;0;0;0;0;0;1;0
0;0;0.286;1;0;1;1.000;0.750;0.000;0.667;0.000;0;1;1;1;1;1;1;1;0.750;0.750;0.500;0.000;0.500;0.750;0.000;13;15;15;1;0;0;0;0;1;0;0;0;0;1;1;0
1;1;0.429;0;0;1;0.750;0.500;0.333;0.000;0.333;0;1;0;0;0;1;1;0;0.250;1.000;1.000;1.000;1.000;1.000;0.133;11;13;13;0;1;0;0;0;1;0;0;0;0;0;1;0
1;1;0.571;0;0;1;0.250;0.250;0.667;0.333;1.000;0;0;0;0;1;1;1;0;1.000;0.750;0.750;0.500;0.500;0.250;0.107;8;7;8;0;1;0;0;0;0;1;0;1;0;0;0;1
1;1;0.286;1;0;1;0.750;0.750;0.333;0.333;0.000;0;1;1;0;1;1;1;0;0.750;1.000;0.750;0.250;0.500;0.500;0.027;13;13;13;1;0;0;0;0;1;0;0;0;0;0;1;0
1;1;0.429;1;1;1;0.250;0.750;0.000;0.000;0.333;0;0;0;0;1;0;1;1;0.750;0.500;0.500;0.250;0.500;0.500;0.093;8;7;8;0;0;0;0;0;0;1;0;0;0;0;1;0
1;1;0.571;0;0;1;0.250;0.250;0.667;0.000;0.333;0;1;0;0;1;1;1;0;0.750;0.750;0.750;0.500;0.500;1.000;0.053;8;8;8;0;1;0;0;0;1;0;0;1;0;0;0;1
1;1;0.286;0;0;1;1.000;0.750;0.333;0.333;0.000;0;1;1;1;0;1;1;1;0.750;1.000;1.000;0.000;0.500;0.250;0.053;13;11;11;0;0;1;0;0;1;0;0;1;0;0;1;0
1;0;0.429;1;0;1;0.750;0.750;0.000;0.333;0.000;0;1;0;0;1;1;0;1;1.000;0.500;0.750;0.000;0.000;1.000;0.000;10;9;9;0;0;1;0;0;0;1;0;0;0;0;0;0
1;0;0.286;0;0;1;1.000;1.000;0.333;0.333;0.000;0;1;1;1;1;1;1;0;0.750;0.500;0.500;0.000;0.250;1.000;0.053;12;13;13;0;0;0;1;0;0;1;0;0;1;0;0;0
1;0;0.286;1;1;0;0.750;0.500;0.333;0.333;0.000;0;0;0;0;1;1;0;1;0.000;0.250;0.500;0.000;0.250;1.000;0.027;12;12;11;0;0;1;0;0;1;0;0;0;0;1;1;0
1;1;0.429;1;1;1;0.250;0.250;0.333;0.000;0.000;0;0;0;0;0;1;1;1;0.500;0.500;0.250;0.000;0.250;0.500;0.053;10;10;10;0;1;0;0;0;0;1;0;1;0;0;0;0
1;0;0.429;1;1;1;0.250;0.250;0.333;0.667;0.000;0;0;0;0;1;1;1;0;1.000;0.500;0.250;0.000;0.000;0.750;0.000;18;16;16;0;0;0;0;0;0;1;0;0;0;0;0;0
1;0;0.429;0;1;0;0.250;1.000;0.667;0.333;0.000;0;0;0;0;1;1;0;1;0.750;0.500;0.750;0.000;0.750;1.000;0.000;13;13;13;0;0;0;0;0;1;0;0;0;0;0;1;0
1;1;0.429;0;1;1;0.250;0.250;0.333;0.333;0.333;0;0;0;1;0;0;0;0;0.750;0.750;0.500;0.250;0.500;1.000;0.027;13;12;12;0;0;0;0;0;1;0;0;0;1;0;1;0
1;0;0.429;1;0;1;0.750;0.750;0.333;0.333;0.000;0;1;0;0;1;1;1;1;0.750;0.500;0.250;0.000;0.500;0.500;0.000;11;11;10;0;0;1;0;0;0;1;0;0;1;0;1;0
1;0;0.286;1;1;1;1.000;1.000;0.000;0.333;0.000;0;1;1;1;1;1;1;1;0.250;0.500;0.750;0.000;0.000;0.000;0.000;16;15;15;0;0;0;0;0;0;0;0;0;0;0;1;0
1;0;0.286;0;0;1;0.250;0.500;0.333;0.333;0.000;0;0;0;0;0;1;0;0;0.500;0.250;0.250;0.000;0.250;0.500;0.000;12;11;12;0;1;0;0;0;0;1;0;0;0;0;0;0
1;1;0.429;0;0;1;0.250;0.750;0.333;0.333;0.000;0;1;1;0;1;1;0;0;0.500;0.500;0.750;0.250;0.750;0.500;0.053;10;10;10;0;0;0;0;0;1;0;0;0;0;0;1;0
1;1;0.429;1;1;1;1.000;1.000;0.333;0.667;0.000;0;0;1;0;1;1;1;1;0.750;0.250;0.250;0.250;0.250;1.000;0.000;13;13;13;0;0;0;1;0;0;1;0;0;1;0;1;0
1;0;0.286;0;0;1;0.250;0.250;0.667;0.000;0.333;0;1;1;0;1;1;1;1;1.000;0.250;0.000;0.000;0.250;0.000;0.000;7;6;0;0;1;0;0;0;0;1;0;0;0;1;1;0
1;0;0.429;1;0;1;0.500;0.750;0.333;0.000;0.000;0;1;1;0;1;1;1;1;1.000;0.250;0.500;0.000;0.250;0.750;0.000;11;10;10;0;0;0;0;0;0;1;0;0;0;0;0;0
1;0;0.429;0;0;1;1.000;1.000;0.667;0.333;0.000;0;1;1;0;0;1;1;1;0.500;0.250;0.250;0.750;0.250;1.000;0.133;14;12;11;0;1;0;0;0;0;0;1;0;1;0;0;0
1;0;0.571;1;1;1;0.750;0.500;0.333;0.333;0.667;0;0;0;1;1;1;0;1;0.500;0.250;0.250;0.000;0.000;0.500;0.053;7;7;9;0;0;1;0;0;0;1;0;1;0;0;0;1
1;1;0.429;0;1;1;0.250;0.500;0.667;0.000;0.000;0;1;1;1;1;0;1;1;0.750;0.500;0.500;0.250;0.500;0.500;0.040;14;12;12;0;0;0;0;0;0;1;0;0;1;0;0;0
1;0;0.286;1;0;1;0.500;0.500;0.000;0.667;0.000;0;0;0;1;1;1;0;1;0.500;0.750;0.500;0.000;0.000;0.500;0.107;13;11;11;0;1;0;0;0;0;0;0;1;0;0;1;0
